Symbol,Volatility,Average Close Price,Return,Average Volume
ED,0.03209820179143088,0.06276415652102468,0.37121691244909105,0.010126314706642093
EFX,0.16772253248519264,0.19605575781151213,0.3689180459843461,0.0052777398707518144
EIX,0.03668626621128127,0.054449568450472344,0.36843335623221773,0.009531472881377644
EL,0.028447797598058946,0.050425631184943996,0.3743385262879586,0.02063127307803335
EMN,0.06691108923262407,0.06415307450915243,0.369767979674801,0.004116372798531663
ENPH,0.12800526856301253,0.0482348366667392,0.368927117106489,0.018411854526057467
EQIX,0.36071402933567837,0.725095165845672,0.3812759154002356,0.0016142123168975471
EQR,0.0412659402312546,0.04793022111831678,0.38252695642502893,0.007148735125826222
EQT,0.021700957754781366,0.025584389380717804,0.3698266436087338,0.03293073526585067
ESS,0.13976162121675895,0.21580548857461096,0.3785115574532751,0.0010495782334176637
EXPE,0.17065054533531396,0.1376652806048036,0.3721196566750984,0.006198598694126677
FAST,0.032275082766973134,0.050736566588221364,0.37209185103299947,0.012088194349511932
FCX,0.023626668161414045,0.022329253552713497,0.3746325566427568,0.05557391341611413
FDS,0.28507066274080844,0.3744204578208234,0.3558251692884342,0.0006578334484150703
FDX,0.5223927777892436,0.20963190499424272,0.36910105007888594,0.007593927148855666
FFIV,0.1223089742931417,0.1910396442395669,0.36976994680085173,0.0020056451055545338
FOX,0.021653114344343104,0.02844641966884791,0.35049879920808885,0.005132610408298409
FOXA,0.024978186593998575,0.030700334171929175,0.3360905787809301,0.018265539304554382
FRT,0.06805403749417221,0.0800286310862249,0.38106052035784377,0.002389929235410579
FSLR,0.1973983748547531,0.13572435490222373,0.3871381284258751,0.010896015322200445
FTNT,0.09296142503139099,0.0684176952141359,0.375164780280601,0.021112672451750237
GDDY,0.13664305800044654,0.1540138652922259,0.37008604690595803,0.005055261888527612
GIS,0.018402100619682962,0.041890051448482464,0.3697518737366759,0.02074360490525268
GLW,0.011343665180249245,0.0289996259205366,0.3697830150102072,0.020450608757173194
GOOG,0.1639575141619785,0.1434864237879461,0.22116290831614643,0.0888534260860248
GPN,0.07070316332292309,0.08012243588554548,0.37687461983358483,0.008763420720276359
HCA,0.16338337589666382,0.23167173096596547,0.3708098869915938,0.006155641238526386
HIG,0.07355131618712123,0.07805955938758018,0.38758140773644834,0.00773820023323863
HII,0.16619299004746535,0.14213454795829877,0.3760369507610023,0.0025455070971274626
HLT,0.16701180863185938,0.18882617450951533,0.36975708006750946,0.0060901765132468895
HPE,0.01833678797797494,0.00867341534511663,0.3722595762922408,0.06746399787054179
HRL,0.002811879576534562,0.016637966825399985,0.3725218726846656,0.011218655165976326
HSIC,0.03533091805231357,0.04679839180265208,0.369755804580359,0.007026010671340343
HST,0.017022646063348027,0.005985321212113961,0.36976769547035854,0.03707425247736863
ICE,0.06760565449797289,0.1103869115743946,0.37536767121215087,0.013841075156881086
IEX,0.13605804789750092,0.15943231050332415,0.3739451910133704,0.0020149328338630534
IFF,0.038271816218055366,0.05938621382103807,0.36910478087195286,0.008499793204838731
INCY,0.04247428592358744,0.04605411499785499,0.357278899431009,0.009893525714262146
INVH,0.012112763504855135,0.016991341555846806,0.37488905434156244,0.01545270566283549
IP,0.015847599828038638,0.03463964608510679,0.3727590687645351,0.017320192914509397
IQV,0.1872164413634196,0.14756502714586064,0.37140545901576827,0.006233851570856028
IR,0.06654675627333956,0.06456349147504613,0.36823318992119786,0.013050785145850868
IRM,0.0899268466169871,0.07472246420840715,0.36464051497714883,0.008001133534115365
ISRG,0.3161341727231045,0.4062672411054819,0.3698340850826404,0.00550232756363879
JBHT,0.12502209665301617,0.1261982448301005,0.36975110847861925,0.0032252773064456786
JCI,0.05301591786794774,0.055397221959427506,0.351110224133188,0.01585055578983885
K,0.009560201998908037,0.05524682647295771,0.37201366236826056,0.009448976902189531
KIM,0.00807019357399575,0.010108024407301587,0.37167921366855083,0.019050634484037758
KMX,0.04476912229549046,0.05821542478014093,0.3757125496932971,0.009259506480394019
LEN,0.06005162711405408,0.10085220566022088,0.3762209674628961,0.011589363778377706
LH,0.06466878039776996,0.17236522573497798,0.3693096058654235,0.0019503309830966175
LKQ,0.024350607048272962,0.020754843145482992,0.36970734808491706,0.010414171138138225
LRCX,0.06418652732401092,0.04828308246584466,0.38964450723666866,0.05542836677877243
MCD,0.1456479712371939,0.22292935593027197,0.375202865193369,0.015025077121597957
META,0.49933238667568647,0.45604721320827496,0.45626872381283134,0.07061283457658432
MO,0.01686472148249557,0.03416460329420828,0.36975602572830135,0.03859171448635814
MRK,0.03242470589877991,0.0691920777146505,0.3565759954016447,0.05567432823153473
MSFT,0.32879551171933646,0.33708489491591126,0.3776609177110546,0.10629787261781638
MSI,0.26863008160502955,0.3629176724742058,0.3852296363654904,0.004953769654516297
MTD,0.9789013588602912,0.9645808138956656,0.3746592186257233,0.0
NDAQ,0.02717783950137156,0.053026949607544144,0.3706234745885462,0.012963830843291333
NFLX,0.659695506157845,0.710333215404729,0.3701982444606373,0.013250042351437221
NTAP,0.09867057248422406,0.08520453966275893,0.37406352657592806,0.007475694479321508
NVDA,0.14828187283511635,0.0980210031925723,0.39073879517561994,1.0
O,0.027876856015912964,0.03329261445895713,0.38726568600833683,0.02224104445819412
OMC,0.057918542676036494,0.061815845127381856,0.37194184981714584,0.012162331214744243
ON,0.05947247078782957,0.04343567729891557,0.3945109345941086,0.027989704579554468
ORCL,0.11336553982114841,0.12572181299568433,0.3697341113727982,0.0375938488195799
PARA,0.003817831671996598,0.0,0.3028952610872953,0.04952655292075471
PAYX,0.06433487370970266,0.10189215894757257,0.37282849276721486,0.008627275834063758
PEG,0.06351716217753758,0.05880255481343107,0.3824040686254434,0.010952789888785692
PEP,0.057363009606799895,0.11226579750356276,0.38692441489713547,0.03333524442436796
PFG,0.06281738771092708,0.052729844059192295,0.36970714478643585,0.0058597631942430145
PGR,0.1363561704375897,0.18133003987008173,0.37029717312915095,0.010802253838274104
PH,0.4173009003866363,0.5031346846411108,0.3711206158324471,0.002326299840422106
PHM,0.0488681934483017,0.07899785253861202,0.36450522179840245,0.008846770395574622
PKG,0.05575405670355961,0.171791107433626,0.3718128352606018,0.0023515711992714754
PM,0.050142926638307835,0.08974552407498428,0.3841884002446584,0.023316058184601647
PNC,0.08726887386719309,0.1439615222665025,0.3766849753871313,0.008252221402406845
PNW,0.028363365404627115,0.05878125176078262,0.3672844586961734,0.00485396665383474
PODD,0.3078246063189533,0.20245099598681085,0.35979995929031056,0.0021682986687753055
PPG,0.06289667529787536,0.08670690499285086,1.0,0.011737437517987285
PPL,0.007404854091225843,0.01723155760201809,0.3717995341976804,0.02034472156672432
PWR,0.24874990347225714,0.25116382100946116,0.36058870434880474,0.003743546966842902
RF,0.013991784153745298,0.010383296774084975,0.37197975196836475,0.04275857361323475
RJF,0.09567095387860529,0.1141699971466158,0.37453630583011915,0.005564564813970305
RTX,0.04163339979349825,0.08369166988226158,0.3704874210511839,0.02448151933571702
RVTY,0.0744453044072553,0.0805841019022419,0.37596623685192865,0.0035404194361663335
SBUX,0.04021109047249388,0.061175030277595056,0.36484502558277515,0.04128010665734094
SHW,0.2162293591014152,0.2647129240143564,0.36989861209074615,0.007745417925216135
SO,0.031799746214794304,0.05708894899425302,0.373824940986574,0.018449825021329084
SOLV,0.021055595629236902,0.04442166615184389,0.37640962695489505,0.003727474236344095
STZ,0.04383138574872187,0.17158889575007552,0.3697552319869583,0.007579770692624185
SWK,0.061677498145386596,0.05642261359859567,0.3725148233285568,0.007423325292447842
SYF,0.04089151817768974,0.04332505792919595,0.3714552398222888,0.025092219192816557
T,0.0,0.009575798457082141,0.37174287006382595,0.17257057574101337
TDG,1.0,1.0,0.36976783580765593,0.0009938546513526246
TJX,0.04859733092381103,0.08805354978157989,0.3710659946593936,0.025174884171831242
TSLA,0.6250238612945415,0.3248331665503919,0.34855136274234455,0.43617265173001957
TSN,0.012776509810666636,0.03746729536693631,0.37113323969229006,0.009482725164248182
TT,0.17424185595716976,0.28979385684622366,0.3699437210804238,0.005140903487608044
TTWO,0.10511866167603794,0.13569833474830117,0.40817534509500014,0.006173448220046838
UAL,0.0777037373265574,0.06871039165283897,0.3824610750490725,0.02785351112080908
UBER,0.02885904176731326,0.03957775587130498,0.3941192644002203,0.1241322004556665
UDR,0.024716195273078823,0.02593367645685286,0.37808787119590415,0.008305973563292277
UHS,0.10672620756096811,0.13397352301555418,0.37499545023628383,0.0026955022646558235
UPS,0.10197068361031883,0.09101826339121942,0.36971539720202806,0.02029980729991656
USB,0.02424791566643645,0.02947527288422091,0.3735293305883542,0.03807503197679774
V,0.16315608462781933,0.2427375693768732,0.373243507445114,0.031864187865360695
VLO,0.03032669782605401,0.08536913739498045,0.3690962586824657,0.013846701463506321
VLTO,0.06857872849369752,0.0739166960285997,0.34827527412207204,0.007179301625400312
VRSK,0.1318412031122643,0.21045971887604786,0.37089547125080913,0.0026781775584415607
VRTX,0.29170265222841346,0.30522570779186065,0.3951174823454296,0.005665556372910328
VTRS,0.004194643648380853,0.0014916221854790928,0.36975788390977005,0.048313930127688406
WDC,0.042977083922062134,0.039202063079796866,0.3813313262340401,0.024557386415455126
WEC,0.034472608493301866,0.06633602726632325,0.36065365586141146,0.007698957481436178
WELL,0.057173536811843034,0.09014175122060136,0.37134875847211485,0.01573077062428105
WMB,0.022952056420405355,0.03391296243066189,0.3729971622012148,0.03538743725913911
WRB,0.04504009851933464,0.037885977003185786,0.3747204167575945,0.0064770666118896866
WST,0.19789155385314977,0.2536444444364335,0.36949502152357083,0.002064123946460509
WTW,0.22128963001309732,0.24251556303523766,0.37810419041939997,0.0031187408968715823
XYL,0.039647950910351636,0.08420523029607609,0.37168717370716015,0.006296514007509675
