Symbol,Shortname,Revenuegrowth,Ebitda,Marketcap,Weight,Volatility,Average Close Price,Return,Average Volume,Distance,Rank
PH,Parker-Hannifin Corporation,0.2600732600732601,0.0428930141428987,0.0231893532608046,0.0231893532608042,0.4173009003866363,0.5031346846411108,0.3711206158324471,0.0023262998404221,0.31010430814058987,45
ANET,"Arista Networks, Inc.",0.3748473748473748,0.0274092670565678,0.0410535564660337,0.0410535564660336,0.1578744888325114,0.0799540507277617,0.0,0.0341781233370548,0.3101482032681865,46
PWR,"Quanta Services, Inc.",0.3473748473748473,0.020395052078167,0.0126085157699686,0.0126085157699679,0.2487499034722571,0.2511638210094611,0.3605887043488047,0.0037435469668429,0.3106226858880337,47
MTD,"Mettler-Toledo International, I",0.2606837606837607,0.0151106790591736,0.0057717975038608,0.0057717975038605,0.9789013588602912,0.9645808138956656,0.3746592186257233,0.0,0.3108108039099897,48
ALL,Allstate Corporation (The),0.3424908424908425,0.051845440223079,0.0134524271918399,0.0134524271918393,0.156460210478512,0.1445719801654674,0.3785697927403552,0.0062559899358499,0.31134514452368683,49
AJG,Arthur J. Gallagher & Co.,0.3253968253968253,0.0314013376579652,0.0193652347481601,0.0193652347481599,0.2020697223312652,0.2153397859378747,0.3750363207386445,0.0076810390771636,0.3114322373508975,50
FCX,"Freeport-McMoRan, Inc.",0.3540903540903541,0.0788079769393854,0.0148449135139578,0.0148449135139574,0.023626668161414,0.0223292535527134,0.3746325566427568,0.0555739134161141,0.3115667558000516,51
UPS,"United Parcel Service, Inc.",0.2869352869352869,0.0941403216343937,0.0304631030839339,0.0304631030839328,0.1019706836103188,0.0910182633912194,0.369715397202028,0.0202998072999165,0.31218069523986003,52
CSCO,"Cisco Systems, Inc.",0.2185592185592185,0.1068251577778327,0.0686848648068307,0.0686848648068301,0.0278257123766532,0.0378216191146979,0.3701014625040302,0.0889165153655825,0.31315810164526,53
DELL,Dell Technologies Inc.,0.3083028083028083,0.0702689878300003,0.0225163404157327,0.0225163404157315,0.1359053140993833,0.083349986984533,0.3653355389396613,0.0394838294053376,0.3131716112602449,54
TJX,"TJX Companies, Inc. (The)",0.2869352869352869,0.0586242610897594,0.03954497393499,0.0395449739349891,0.048597330923811,0.0880535497815798,0.3710659946593936,0.0251748841718312,0.31318117572892007,55
SO,Southern Company (The),0.2783882783882784,0.1017992284844197,0.0254617844668935,0.0254617844668928,0.0317997462147943,0.057088948994253,0.373824940986574,0.018449825021329,0.3142404050865954,56
BDX,"Becton, Dickinson and Company",0.2948717948717949,0.0439610646161012,0.017940430420893,0.0179404304208918,0.1248555593655692,0.1715099358856321,0.3765724892537692,0.0092304200401878,0.31458733249926685,57
INCY,Incyte Corporation,0.398046398046398,0.0073866508006784,0.0019107511939916,0.001910751193991,0.0424742859235874,0.0460541149978549,0.357278899431009,0.0098935257142621,0.31473082461392526,58
CCL,Carnival Corporation,0.3455433455433455,0.0495543171705648,0.0085308888672626,0.0085308888672629,0.0332420486247211,0.0128550447378859,0.3698955676434404,0.1256856888330866,0.3150501423779009,59
SHW,Sherwin-Williams Company (The),0.257020757020757,0.0388027587779137,0.0243133673330866,0.0243133673330855,0.2162293591014152,0.2647129240143564,0.3698986120907461,0.0077454179252161,0.31516212122991627,60
EQT,EQT Corporation,0.3717948717948718,0.0257203517077624,0.0056744384712542,0.0056744384712537,0.0217009577547813,0.0255843893807178,0.3698266436087338,0.0329307352658506,0.31528243455808597,61
FTNT,"Fortinet, Inc.",0.3321123321123321,0.0193689336918962,0.0205112031146265,0.020511203114626,0.0929614250313909,0.0684176952141359,0.375164780280601,0.0211126724517502,0.3154358352155634,62
PKG,Packaging Corporation of Americ,0.3302808302808303,0.0186204990069724,0.0041015359801687,0.0041015359801676,0.0557540567035596,0.171791107433626,0.3718128352606018,0.0023515711992714,0.31549266303064627,63
FDS,FactSet Research Systems Inc.,0.2826617826617826,0.01284659680295,0.0034619603812127,0.0034619603812125,0.2850706627408084,0.3744204578208234,0.3558251692884342,0.000657833448415,0.31561146515444505,64
EFX,"Equifax, Inc.",0.3095238095238095,0.019149276215731,0.0076130154639464,0.0076130154639462,0.1677225324851926,0.1960557578115121,0.3689180459843461,0.0052777398707518,0.3160554220155787,65
HLT,Hilton Worldwide Holdings Inc.,0.2912087912087912,0.0246719769167362,0.0163530431225869,0.016353043122587,0.1670118086318593,0.1888261745095153,0.3697570800675094,0.0060901765132468,0.31610063231327584,66
WTW,Willis Towers Watson Public Lim,0.2875457875457875,0.0255738798744413,0.0075991397378301,0.0075991397378302,0.2212896300130973,0.2425155630352376,0.3781041904193999,0.0031187408968715,0.3163852838013359,67
VRSK,"Verisk Analytics, Inc.",0.2954822954822955,0.0167148662692694,0.0097585574692848,0.0097585574692835,0.1318412031122643,0.2104597188760478,0.3708954712508091,0.0026781775584415,0.3167753583115472,68
MO,"Altria Group, Inc.",0.2606837606837607,0.0956531985598074,0.02560168274414,0.0256016827441391,0.0168647214824955,0.0341646032942082,0.3697560257283013,0.0385917144863581,0.31681189719222247,69
EIX,Edison International,0.3174603174603175,0.0536710686988285,0.007234275892688,0.0072342758926867,0.0366862662112812,0.0544495684504723,0.3684333562322177,0.0095314728813776,0.316944218917845,70
LEN,Lennar Corporation,0.300976800976801,0.0470557755232087,0.0092150655032789,0.0092150655032781,0.060051627114054,0.1008522056602208,0.3762209674628961,0.0115893637783777,0.31711227424603516,71
FSLR,"First Solar, Inc.",0.3186813186813187,0.0192894061002027,0.0038137292936867,0.003813729293686,0.1973983748547531,0.1357243549022237,0.3871381284258751,0.0108960153222004,0.3173043467591442,72
PHM,"PulteGroup, Inc.",0.3247863247863248,0.0343581456244718,0.0047674096978952,0.0047674096978943,0.0488681934483017,0.078997852538612,0.3645052217984024,0.0088467703955746,0.31731597092468233,73
ESS,"Essex Property Trust, Inc.",0.2991452991452991,0.0148707072371636,0.0036229786546245,0.0036229786546239,0.1397616212167589,0.2158054885746109,0.3785115574532751,0.0010495782334176,0.3173830958798274,74
UHS,"Universal Health Services, Inc.",0.3211233211233211,0.0222503095207593,0.0014912395843001,0.0014912395842989,0.1067262075609681,0.1339735230155541,0.3749954502362838,0.0026955022646558,0.3174254877341706,75
DPZ,Domino's Pizza Inc,0.2716727716727716,0.0135008984214959,0.0023527001943715,0.0023527001943703,0.1671792953668744,0.3286636717579377,0.3695543355003153,0.0019561960856923,0.31760163271821285,76
IRM,Iron Mountain Incorporated (Del,0.3272283272283273,0.0213624301648626,0.0072514328177255,0.0072514328177257,0.0899268466169871,0.0747224642084071,0.3646405149771488,0.0080011335341153,0.31774527085698656,77
HIG,Hartford Financial Services Gro,0.3107448107448107,0.0377422977890068,0.007522322105447,0.0075223221054471,0.0735513161871212,0.0780595593875801,0.3875814077364483,0.0077382002332386,0.31778293674179575,78
DE,Deere & Company,0.1501831501831501,0.1112764834167715,0.0335622695003252,0.0335622695003255,0.2282581727689738,0.333590157852666,0.368989275167946,0.0052525752375311,0.31822801285952335,79
LH,Labcorp Holdings Inc.,0.2979242979242979,0.0189732601362578,0.0036905368855015,0.0036905368855018,0.0646687803977699,0.1723652257349779,0.3693096058654235,0.0019503309830966,0.3183344450148416,80
STZ,"Constellation Brands, Inc.",0.2704517704517705,0.035075137761173,0.0104387187738948,0.0104387187738942,0.0438313857487218,0.1715888957500755,0.3697552319869583,0.0075797706926241,0.3186195482206446,81
GDDY,GoDaddy Inc.,0.2973137973137973,0.0141880828400068,0.0066423710000143,0.0066423710000132,0.1366430580004465,0.1540138652922259,0.370086046905958,0.0050552618885276,0.3187137311509088,82
PEG,Public Service Enterprise Group,0.2991452991452991,0.0362221535041217,0.0107559784823951,0.0107559784823945,0.0635171621775375,0.058802554813431,0.3824040686254434,0.0109527898887856,0.31895960143699215,83
HPE,Hewlett Packard Enterprise Comp,0.3144078144078144,0.0425063824262541,0.0065167771075979,0.0065167771075982,0.0183367879779749,0.0086734153451166,0.3722595762922408,0.0674639978705417,0.31900825172792113,84
DLR,"Digital Realty Trust, Inc.",0.2625152625152625,0.0238035097709773,0.0162231813074176,0.0162231813074174,0.118154756030184,0.1335485778768289,0.6403405071323502,0.0089872418387906,0.31917677771581104,85
IQV,"IQVIA Holdings, Inc.",0.278998778998779,0.0273631398989498,0.0087587573692055,0.0087587573692049,0.1872164413634196,0.1475650271458606,0.3714054590157682,0.006233851570856,0.3192653838337227,86
WMB,"Williams Companies, Inc. (The)",0.2802197802197802,0.0494524884862789,0.0176900626247174,0.0176900626247166,0.0229520564204053,0.0339129624306618,0.3729971622012148,0.0353874372591391,0.3192834361739058,87
BRO,"Brown & Brown, Inc.",0.3131868131868132,0.0179171608664288,0.0068234074487173,0.0068234074487172,0.0371469154508783,0.0729640174047857,0.3712761463405826,0.0054106724974827,0.3192877124236892,88
FFIV,"F5, Inc.",0.2869352869352869,0.0124897267201639,0.00237358875216,0.0023735887521598,0.1223089742931417,0.1910396442395669,0.3697699468008517,0.0020056451055545,0.3194839143843239,89
FOXA,Fox Corporation,0.3205128205128205,0.0288105472813527,0.0045488043303354,0.0045488043303353,0.0249781865939985,0.0307003341719291,0.3360905787809301,0.0182655393045543,0.31959870580806676,90
FOX,Fox Corporation,0.3205128205128205,0.0288105472813527,0.0045473659283814,0.0045473659283808,0.0216531143443431,0.0284464196688479,0.3504987992080888,0.0051326104082984,0.31969486665800934,91
ED,"Consolidated Edison, Inc.",0.2875457875457875,0.0472122760519212,0.0073574421707338,0.0073574421707333,0.0320982017914308,0.0627641565210246,0.371216912449091,0.010126314706642,0.31971605853079965,92
EA,Electronic Arts Inc.,0.2881562881562881,0.0205479533740181,0.0096577847206221,0.0096577847206211,0.0563039388311068,0.1084643090664967,0.3697633700880588,0.0087077267268971,0.319829003214586,93
KIM,Kimco Realty Corporation (HC),0.336996336996337,0.0154990573254426,0.0026777868128126,0.0026777868128127,0.0080701935739957,0.0101080244073015,0.3716792136685508,0.0190506344840377,0.31986710428474985,94
CSGP,"CoStar Group, Inc.",0.3192918192918193,0.0080398685646183,0.0067790198077946,0.0067790198077949,0.0413463155851542,0.0480434980610945,0.3823131066257015,0.0118583920492589,0.3200870433232658,95
UAL,"United Airlines Holdings, Inc.",0.268009768009768,0.0612281394165958,0.007612896011881,0.0076128960118798,0.0777037373265574,0.0687103916528389,0.3824610750490725,0.027853511120809,0.3201439378812495,96
GPN,Global Payments Inc.,0.2838827838827839,0.0384852330770054,0.0065431430403014,0.0065431430403003,0.070703163322923,0.0801224358855454,0.3768746198335848,0.0087634207202763,0.32023601589517314,97
NTAP,"NetApp, Inc.",0.2991452991452991,0.0183077428016536,0.005197544764579,0.0051975447645781,0.098670572484224,0.0852045396627589,0.374063526575928,0.0074756944793215,0.32034971738482804,98
OMC,Omnicom Group Inc.,0.3046398046398046,0.0244072256891806,0.0031839201453685,0.0031839201453675,0.0579185426760364,0.0618158451273818,0.3719418498171458,0.0121623312147442,0.3204150762638576,99
IR,Ingersoll Rand Inc.,0.2954822954822955,0.0206286884683037,0.0091796305457986,0.0091796305457978,0.0665467562733395,0.0645634914750461,0.3682331899211978,0.0130507851458508,0.3204758205058487,100
WST,"West Pharmaceutical Services, I",0.2521367521367521,0.0122177160466081,0.0051729954987033,0.0051729954987021,0.1978915538531497,0.2536444444364335,0.3694950215235708,0.0020641239464605,0.3207235177526539,101
SBUX,Starbucks Corporation,0.2332112332112332,0.0555330619018327,0.0281813471509908,0.0281813471509909,0.0402110904724938,0.061175030277595,0.3648450255827751,0.0412801066573409,0.3208284791878892,102
EMN,Eastman Chemical Company,0.3058608058608059,0.0190496307184756,0.0011130649217676,0.0011130649217668,0.066911089232624,0.0641530745091524,0.369767979674801,0.0041163727985316,0.3210037259118476,103
GLW,Corning Incorporated,0.2948717948717949,0.025762989490118,0.0101873679867644,0.0101873679867635,0.0113436651802492,0.0289996259205366,0.3697830150102072,0.0204506087571731,0.3210146828029104,104
TTWO,"Take-Two Interactive Software, ",0.2777777777777778,0.0080056835331569,0.0075905149254214,0.007590514925421,0.1051186616760379,0.1356983347483011,0.4081753450950001,0.0061734482200468,0.3210362220682688,105
PAYX,"Paychex, Inc.",0.268009768009768,0.023957727496023,0.0131449749956248,0.0131449749956241,0.0643348737097026,0.1018921589475725,0.3728284927672148,0.0086272758340637,0.32104163829916565,106
BEN,"Franklin Resources, Inc.",0.3217338217338217,0.0190816337266523,0.0011435143108834,0.0011435143108829,0.0166158385971896,0.0078209456042419,0.3745386640309372,0.0188504222197538,0.32119443784651874,107
EXPE,"Expedia Group, Inc.",0.2728937728937728,0.0193114735126481,0.0050852455137526,0.005085245513752,0.1706505453353139,0.1376652806048036,0.3721196566750984,0.0061985986941266,0.32120146447092085,108
PNW,Pinnacle West Capital Corporati,0.3015873015873016,0.0211892647969832,0.0008165049496919,0.0008165049496916,0.0283633654046271,0.0587812517607826,0.3672844586961734,0.0048539666538347,0.3214369591941668,109
BKR,Baker Hughes Company,0.2771672771672772,0.0383459895012984,0.0100021948881512,0.0100021948881506,0.0188610804841864,0.0234824825022172,0.3697543421475762,0.030497450988526,0.321854796260202,110
DOV,Dover Corporation,0.2606837606837607,0.0196455998139578,0.0057700940676367,0.0057700940676357,0.0640632745304217,0.141253697558297,0.3735360044150141,0.0031691763608747,0.3221065063080859,111
ALLE,Allegion plc,0.2857142857142857,0.0132629049672641,0.0013725362718327,0.0013725362718315,0.0485942432557207,0.0961031586527702,0.3726858820093174,0.0032773488181054,0.3222047075295553,112
HST,"Host Hotels & Resorts, Inc.",0.3089133089133089,0.0178204247335532,0.0017993248142472,0.0017993248142459,0.017022646063348,0.0059853212121139,0.3697676954703585,0.0370742524773686,0.322212952588066,113
VLTO,Veralto Corp,0.2814407814407814,0.0160020710652478,0.0057140548731693,0.0057140548731693,0.0685787284936975,0.0739166960285997,0.348275274122072,0.0071793016254003,0.3224459448217302,114
FRT,Federal Realty Investment Trust,0.2881562881562881,0.0121764463637584,0.0007920723362239,0.0007920723362239,0.0680540374941722,0.0800286310862249,0.3810605203578437,0.0023899292354105,0.322574536876995,115
FAST,Fastenal Company,0.2741147741147741,0.0191165460992086,0.01090310485389,0.0109031048538903,0.0322750827669731,0.0507365665882213,0.3720918510329994,0.0120881943495119,0.3226090394135108,116
DG,Dollar General Corporation,0.2783882783882784,0.0288067581251846,0.002986238175783,0.0029862381757831,0.0585586315290987,0.0519593193680333,0.3663848049562285,0.0179171190367295,0.32273181897613445,117
IEX,IDEX Corporation,0.2564102564102564,0.0130759785386179,0.0027674439868594,0.0027674439868596,0.1360580478975009,0.1594323105033241,0.3739451910133704,0.002014932833863,0.3229418404037291,118
PPG,"PPG Industries, Inc.",0.2435897435897435,0.0276758970352652,0.0063540821502475,0.0063540821502473,0.0628966752978753,0.0867069049928508,1.0,0.0117374375179872,0.32296654339767566,119
DTE,DTE Energy Company,0.2564102564102564,0.0318799276329266,0.005442940990679,0.0054429409906785,0.0805177205537922,0.0865487056562146,0.3797249248337243,0.0065880322699346,0.3231647258683866,120
IFF,International Flavors & Fragran,0.2753357753357753,0.0204461256207288,0.0045415513502402,0.0045415513502404,0.0382718162180553,0.059386213821038,0.3691047808719528,0.0084997932048387,0.3231749256186026,121
EQR,Equity Residential,0.2735042735042735,0.0198655766219573,0.0063588714314942,0.0063588714314933,0.0412659402312546,0.0479302211183167,0.3825269564250289,0.0071487351258262,0.3233803330805519,122
INVH,Invitation Homes Inc.,0.2881562881562881,0.0170394852332846,0.00386319986885,0.0038631998688495,0.0121127635048551,0.0169913415558468,0.3748890543415624,0.0154527056628354,0.32355269094224015,123
DHI,"D.R. Horton, Inc.",0.2234432234432234,0.0519174472242255,0.0114886762985134,0.0114886762985126,0.0674217327085282,0.1019169739199389,0.3681215492883536,0.0128799065393673,0.3235790987263604,124
XYL,Xylem Inc.,0.2606837606837607,0.0190859973077235,0.0065271943231336,0.0065271943231339,0.0396479509103516,0.084205230296076,0.3716871737071601,0.0062965140075096,0.32358095866493075,125
BAX,Baxter International Inc.,0.2759462759462759,0.026759446324665,0.0024576565649806,0.0024576565649799,0.0117990075694478,0.014879918631032,0.3773776289189718,0.0256064982307643,0.3241666139717263,126
DXCM,"DexCom, Inc.",0.2649572649572649,0.0129137812417008,0.0073791967559964,0.007379196755996,0.1258500558769066,0.0548297775382898,0.3810475578516212,0.0180248505973697,0.32419262590485876,127
TSN,"Tyson Foods, Inc.",0.2625152625152625,0.0296688107043591,0.0041596917159196,0.0041596917159188,0.0127765098106666,0.0374672953669363,0.37113323969229,0.0094827251642481,0.3243934973462594,128
RVTY,"Revvity, Inc.",0.2649572649572649,0.0125334253731469,0.0020434285316709,0.0020434285316696,0.0744453044072553,0.0805841019022419,0.3759662368519286,0.0035404194361663,0.32443187209233576,129
GIS,"General Mills, Inc.",0.2454212454212454,0.037455724001112,0.0085337457624931,0.0085337457624927,0.0184021006196829,0.0418900514484824,0.3697518737366759,0.0207436049052526,0.32456436202455924,130
PPL,PPL Corporation,0.2594627594627595,0.0306289009496581,0.0051522120836182,0.0051522120836173,0.0074048540912258,0.017231557602018,0.3717995341976804,0.0203447215667243,0.32497533511141385,131
IP,International Paper Company,0.2625152625152625,0.0210207255512167,0.0036284398537389,0.0036284398537384,0.0158475998280386,0.0346396460851067,0.3727590687645351,0.0173201929145093,0.32507553943735423,132
K,Kellanova,0.2484737484737484,0.0215807777288095,0.0063113911019411,0.0063113911019403,0.009560201998908,0.0552468264729577,0.3720136623682605,0.0094489769021895,0.3253710893122391,133
HII,"Huntington Ingalls Industries, ",0.238095238095238,0.0145910298065944,0.0001458212643585,0.0001458212643576,0.1661929900474653,0.1421345479582987,0.3760369507610023,0.0025455070971274,0.32538210176627835,134
JBHT,"J.B. Hunt Transport Services, I",0.2344322344322344,0.0182754269786189,0.0030961900690953,0.0030961900690949,0.1250220966530161,0.1261982448301005,0.3697511084786192,0.0032252773064456,0.32547191873234665,135
SOLV,Solventum Corporation,0.2551892551892551,0.0201842828265563,0.0013892555170368,0.0013892555170372,0.0210555956292369,0.0444216661518438,0.376409626954895,0.003727474236344,0.32593960470006217,136
KMX,CarMax Inc,0.2515262515262515,0.0135434258807542,0.0018219861775582,0.0018219861775582,0.0447691222954904,0.0582154247801409,0.3757125496932971,0.009259506480394,0.32621924228857235,137
HSIC,"Henry Schein, Inc.",0.2551892551892551,0.0135072915751584,0.0005264765792229,0.0005264765792221,0.0353309180523135,0.046798391802652,0.369755804580359,0.0070260106713403,0.3264618059131387,138
UDR,"UDR, Inc.",0.2564102564102564,0.0139967774688454,0.0028415879460602,0.0028415879460599,0.0247161952730788,0.0259336764568528,0.3780878711959041,0.0083059735632922,0.3265294129809078,139
WEC,"WEC Energy Group, Inc.",0.2234432234432234,0.0321795930950317,0.0069636914565917,0.0069636914565905,0.0344726084933018,0.0663360272663232,0.3606536558614114,0.0076989574814361,0.3266553797639783,140
BBY,"Best Buy Co., Inc.",0.2338217338217338,0.0262503066272219,0.0034382360811636,0.0034382360811627,0.047772596600558,0.0592468401212064,0.3636245889534328,0.0130583948593517,0.3267566478348377,141
LKQ,LKQ Corporation,0.2551892551892551,0.0193987544440389,0.0007944420910002,0.0007944420909997,0.0243506070482729,0.0207548431454829,0.369707348084917,0.0104141711381382,0.3267666068222807,142
